uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
a1d15f29697311eeac8d28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,On the Fall of an Aeon,80.0,6,10,9,10,3649.951,3008.056,797.696,115.32,66.148,143.312,61.28,0.0,0.0,31.104,7.344,12.96,7.2,14.688,11.664,4.86,41.148,28.512,31.104,7.344,12.96,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1d15f29697311eeac8d28c2dd2980ba,68,Jing Yuan,80,Lightning,The Seriousness of Breakfast,70.0,2,7,6,8,2837.011,1652.605,1056.165,120.026,62.778,82.4,48.88,0.0,19.439,2.765,20.304,44.842,4.6,15.12,0.0,15.66,10.822,32.4,2.765,20.304,44.842,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Band of Sizzling Thunder,Inert Salsotto
a1d15f29697311eeac8d28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,70.0,2,8,8,8,3031.952,1744.903,1240.199,132.032,21.748,86.936,0.0,0.0,19.439,19.008,106.246,59.864,0.0,12.096,14.688,10.26,8.748,36.936,19.008,20.304,27.864,Effect Hit Rate,SPD,DEF,Energy Regeneration Rate,Thief of Shooting Meteor,Rutilant Arena
a1d15f2b697311ee809a28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,7,7,7,3235.882,3239.551,1097.574,110.6,87.388,179.6,71.28,0.0,0.0,4.32,4.32,10.368,8.6,0.0,14.256,44.28,44.388,64.8,4.32,4.32,10.368,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1d15f2b697311ee809a28c2dd2980ba,68,Blade,80,Wind,A Secret Vow,80.0,6,10,10,10,6638.347,1492.067,1050.608,97.0,72.952,148.496,38.88,0.0,0.0,13.888,23.328,5.832,0.0,12.96,8.208,23.76,47.952,33.696,3.888,23.328,5.832,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1d15f2b697311ee809a28c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,6,10,10,10,3068.094,3292.87,991.821,127.9,73.444,169.904,48.88,0.0,0.0,11.664,4.32,16.848,12.9,14.688,19.872,5.4,42.444,31.104,11.664,4.32,16.848,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d15f2b697311ee809a28c2dd2980ba,68,Fu Xuan,80,Quantum,Moment of Victory,80.0,4,10,10,9,8524.02,1400.106,1623.882,125.6,37.632,96.008,0.0,0.0,0.0,58.88,36.096,6.48,25.6,0.0,6.912,9.72,13.932,46.008,38.88,12.096,6.48,HP,HP,HP,HP,Longevous Disciple,Broken Keel
a1d15f2c697311eeaa6c28c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,2,10,10,10,3168.285,3341.349,1543.615,110.8,75.22,127.472,48.88,0.0,0.0,15.552,12.096,5.184,11.8,10.8,15.984,37.8,17.82,41.472,15.552,12.096,5.184,CRIT Rate,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1d15f2c697311eeaa6c28c2dd2980ba,68,Luocha,70,Imaginary,Echoes of the Coffin,80.0,5,8,7,8,4835.43,2909.191,1078.788,121.832,19.256,90.824,0.0,34.884,0.0,20.304,3.456,5.832,0.0,18.576,11.232,24.3,14.256,40.824,20.304,3.456,5.832,Outgoing Healing Boost,SPD,HP,ATK,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Fleet of the Ageless
a1d15f2c697311eeaa6c28c2dd2980ba,68,Bronya,80,Wind,But the Battle Isn't Over,70.0,6,10,10,10,4105.455,1679.82,1516.115,139.472,8.24,191.936,22.4,0.0,29.439,43.328,14.688,18.144,9.5,0.0,4.32,38.88,3.24,53.136,23.328,14.688,18.144,CRIT DMG,SPD,HP,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Broken Keel
a1d15f2c697311eeaa6c28c2dd2980ba,68,Silver Wolf,75,Quantum,Before the Tutorial Mission Starts,60.0,4,8,9,9,3799.68,1687.166,919.51,127.832,10.184,50.0,8.0,0.0,19.439,26.352,134.528,48.848,0.0,18.576,14.256,4.32,5.184,0.0,26.352,23.328,16.848,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,Thief of Shooting Meteor,Pan-Cosmic Commercial Enterprise
a1d15f2d697311eeb42d28c2dd2980ba,69,Bronya,80,Wind,Past and Future,80.0,5,10,10,10,4162.958,2277.624,1030.003,109.54,21.524,184.808,54.88,0.0,0.0,39.44,23.76,5.184,4.6,4.32,34.128,0.0,16.524,46.008,19.44,23.76,5.184,CRIT DMG,ATK,Wind DMG Boost,HP,Musketeer of Wild Wheat,Broken Keel
a1d15f2d697311eeb42d28c2dd2980ba,69,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,7123.151,1595.451,1072.687,122.032,70.964,136.832,38.88,0.0,0.0,39.44,8.64,0.0,0.0,39.744,3.456,22.14,35.964,22.032,19.44,8.64,0.0,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Broken Keel
a1d15f2d697311eeb42d28c2dd2980ba,69,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,3993.807,2256.873,927.851,132.032,17.636,90.824,18.0,0.0,19.439,11.232,131.072,17.496,0.0,11.232,34.56,10.26,12.636,40.824,11.232,19.872,17.496,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1d15f31697311ee8f3028c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,2,10,10,2,3622.146,3314.523,1246.488,154.632,25.088,55.832,48.88,0.0,0.0,7.776,36.576,34.344,23.6,31.968,6.912,27.0,20.088,5.832,7.776,18.576,34.344,ATK,SPD,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Messenger Traversing Hackerspace",Space Sealing Station
a1d15f31697311ee8f3028c2dd2980ba,68,Serval,79,Lightning,Today Is Another Peaceful Day,80.0,4,10,9,10,2302.214,2339.823,917.014,137.632,81.48,114.152,38.88,0.0,0.0,4.0,24.688,47.752,8.6,4.32,23.76,10.26,22.68,64.152,0.0,14.688,31.752,CRIT Rate,SPD,Lightning DMG Boost,ATK,"Thief of Shooting Meteor, Flex",Inert Salsotto
a1d15f31697311ee8f3028c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,5,9,9,9,3082.476,3207.169,971.646,119.6,82.784,148.52,25.878,0.0,0.0,11.232,10.022,24.624,4.6,19.872,25.661,5.4,21.384,74.52,11.232,10.022,24.624,CRIT Rate,ATK,Quantum DMG Boost,ATK,"Musketeer of Wild Wheat, Flex",Inert Salsotto
a1d15f31697311ee8f3028c2dd2980ba,68,Luocha,80,Imaginary,Multiplication,80.0,2,7,2,7,3929.448,2520.192,833.87,140.732,13.748,66.2,0.0,34.561,19.439,3.888,19.008,10.368,14.7,7.344,28.944,28.62,8.748,16.2,3.888,19.008,10.368,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,Eagle of Twilight Line,Fleet of the Ageless
a1d15f32697311eeb99928c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,7,12,12,12,8032.642,1711.602,933.254,116.0,69.904,192.56,38.88,0.0,0.0,16.912,4.32,12.312,19.0,15.12,20.736,9.72,14.904,77.76,6.912,4.32,12.312,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1d15f32697311eeb99928c2dd2980ba,70,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,6,8,8,8,7971.439,1391.037,1216.016,136.232,37.956,73.328,0.0,0.0,31.439,80.048,7.776,24.624,5.2,20.304,8.208,0.0,14.256,23.328,60.048,7.776,24.624,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d15f32697311eeb99928c2dd2980ba,70,Clara,80,Physical,Something Irreplaceable,80.0,6,8,10,10,3734.586,3876.581,960.852,90.0,75.532,133.592,53.28,0.0,0.0,28.512,17.712,0.0,0.0,3.888,27.216,4.86,30.132,83.592,28.512,17.712,0.0,CRIT Rate,ATK,Physical DMG Boost,ATK,Longevous Disciple,Inert Salsotto
a1d15f32697311eeb99928c2dd2980ba,70,Lynx,80,Quantum,Post-Op Conversation,80.0,6,9,9,9,5662.638,1347.81,1409.62,127.632,10.508,79.16,0.0,44.561,35.439,39.44,22.896,16.2,2.6,50.976,4.32,14.04,5.508,29.16,19.44,22.896,16.2,Outgoing Healing Boost,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Passerby of Wandering Cloud",Broken Keel
a1d15f33697311ee988228c2dd2980ba,68,Fu Xuan,80,Quantum,Texture of Memories,80.0,4,9,6,9,7875.12,1089.031,1561.9,144.332,24.556,55.184,0.0,0.0,0.0,55.008,12.528,6.48,19.3,11.232,12.096,34.56,6.156,5.184,19.008,12.528,6.48,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d15f33697311ee988228c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,3,10,10,10,3221.359,2707.907,1188.097,128.632,51.244,190.328,48.88,0.0,0.0,28.944,10.8,29.16,4.6,11.664,6.912,10.26,26.244,39.528,28.944,10.8,29.16,CRIT DMG,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1d15f33697311ee988228c2dd2980ba,68,Luocha,80,Imaginary,Perfect Timing,80.0,3,8,8,8,4116.865,2687.844,1112.89,126.032,10.832,54.147,0.0,44.561,12.939,33.776,28.512,31.363,0.0,21.859,8.208,15.984,5.832,4.147,7.776,28.512,31.363,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
a1d15f34697311ee8a0a28c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,71.0,3,10,6,10,8529.667,1458.305,1417.424,110.1,17.316,50.0,32.348,0.0,12.0,61.472,28.08,16.848,10.1,19.44,28.08,24.84,2.916,0.0,41.472,28.08,16.848,HP,HP,Quantum DMG Boost,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d15f34697311ee8a0a28c2dd2980ba,68,Qingque,76,Quantum,The Seriousness of Breakfast,63.0,6,9,10,12,2777.015,2237.629,983.471,124.032,19.156,167.936,56.88,0.0,0.0,19.44,16.848,36.936,6.6,18.576,19.44,25.92,6.156,53.136,19.44,16.848,36.936,CRIT DMG,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1d15f34697311ee8a0a28c2dd2980ba,68,Asta,70,Fire,Memories of the Past,60.0,3,7,10,12,3047.213,1909.691,1060.367,122.7,19.04,89.528,11.2,0.0,5.0,16.848,7.344,124.944,16.7,19.44,7.776,25.38,11.34,39.528,16.848,7.344,18.144,ATK,ATK,HP,Break Effect,Guard of Wuthering Snow,Sprightly Vonwacq
a1d15f34697311ee8a0a28c2dd2980ba,68,Silver Wolf,80,Quantum,Incessant Rain,80.0,6,10,10,10,3133.693,2192.15,1059.375,145.832,29.948,62.312,56.88,0.0,0.0,0.0,103.776,133.288,13.8,11.664,22.464,0.0,24.948,12.312,0.0,18.576,52.488,Effect Hit Rate,SPD,Quantum DMG Boost,Break Effect,Genius of Brilliant Stars,Talia: Kingdom of Banditry
a1d15f38697311ee9b9128c2dd2980ba,70,Seele,80,Quantum,In the Night,80.0,6,10,10,10,2850.118,3202.9,1001.676,142.332,69.992,217.208,48.88,0.0,0.0,0.0,10.8,16.848,2.3,7.776,46.656,8.64,34.992,78.408,0.0,10.8,16.848,CRIT DMG,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1d15f38697311ee9b9128c2dd2980ba,70,Clara,80,Physical,Something Irreplaceable,80.0,3,8,10,10,3671.056,3996.603,882.0,90.0,69.376,161.456,63.28,0.0,0.0,3.888,11.232,29.808,0.0,11.664,33.264,0.0,23.976,111.456,3.888,11.232,29.808,CRIT Rate,ATK,Physical DMG Boost,ATK,Champion of Streetwise Boxing,Inert Salsotto
a1d15f38697311ee9b9128c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,7,12,10,10,3278.219,2838.393,817.881,137.452,83.5,167.288,61.28,0.0,0.0,19.008,0.0,22.032,4.3,0.0,27.216,0.0,40.5,52.488,19.008,0.0,22.032,CRIT DMG,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1d15f38697311ee9b9128c2dd2980ba,70,Yanqing,80,Ice,Swordplay,70.0,3,6,8,8,2854.353,2989.678,747.846,121.4,39.568,195.152,56.88,0.0,0.0,0.0,0.0,17.496,12.4,8.208,31.968,4.32,26.568,80.352,0.0,0.0,17.496,CRIT DMG,ATK,Ice DMG Boost,ATK,Hunter of Glacial Forest,Inert Salsotto
a1d15f39697311eea08528c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,7,12,12,12,3424.687,3198.045,817.881,104.3,90.628,180.248,71.28,0.0,0.0,23.76,4.32,18.144,2.3,8.208,12.096,0.0,47.628,65.448,23.76,4.32,18.144,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1d15f39697311eea08528c2dd2980ba,70,Dan Heng,80,Wind,Cruising in the Stellar Sea,80.0,6,12,12,11,2637.432,2964.909,1222.573,112.6,69.824,143.312,71.28,0.0,0.0,11.664,22.464,22.68,2.6,3.456,26.352,23.76,40.824,28.512,11.664,22.464,22.68,CRIT DMG,ATK,Wind DMG Boost,ATK,"Eagle of Twilight Line, Musketeer of Wild Wheat",Inert Salsotto
a1d15f39697311eea08528c2dd2980ba,70,Trailblazer,80,Fire,Day One of My New Life,80.0,5,6,10,10,3119.458,1685.673,4018.734,124.632,5.0,84.992,0.0,0.0,0.0,19.008,54.432,23.328,4.6,0.0,19.872,19.44,0.0,34.992,19.008,54.432,23.328,DEF,SPD,DEF,DEF,Knight of Purity Palace,Belobog of the Architects
a1d15f39697311eea08528c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,7727.827,1713.927,997.909,104.5,60.82,204.224,38.88,0.0,0.0,10.0,7.344,11.664,7.5,19.872,7.776,19.98,17.82,89.424,0.0,7.344,11.664,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1d15f3b697311eeba4128c2dd2980ba,70,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,7,10,8,8,3665.591,3086.22,1012.44,102.0,77.344,160.808,71.28,0.0,0.0,15.12,3.456,25.272,0.0,15.552,15.552,28.08,34.344,46.008,15.12,3.456,25.272,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1d15f3b697311eeba4128c2dd2980ba,70,Bailu,80,Lightning,Time Waits for No One,80.0,6,8,8,8,6840.397,1532.37,2934.822,100.3,13.748,50.0,0.0,56.561,0.0,28.144,18.144,22.032,2.3,28.512,8.64,57.78,8.748,0.0,18.144,18.144,22.032,Outgoing Healing Boost,HP,DEF,DEF,"Longevous Disciple, Passerby of Wandering Cloud",Belobog of the Architects
a1d15f3b697311eeba4128c2dd2980ba,70,Clara,20,Physical,Something Irreplaceable,80.0,2,4,2,2,1561.296,1046.876,552.0,90.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
a1d15f3d697311ee94fd28c2dd2980ba,68,Fu Xuan,70,Quantum,She Already Shut Her Eyes,70.0,2,10,7,10,7606.677,1141.865,1703.911,104.6,18.4,50.0,0.0,0.0,12.0,29.872,10.368,23.976,4.6,7.344,0.0,54.0,0.0,0.0,19.872,10.368,23.976,HP,HP,HP,HP,Guard of Wuthering Snow,Fleet of the Ageless
a1d15f3d697311ee94fd28c2dd2980ba,68,Seele,80,Quantum,Sleep Like the Dead,80.0,6,10,10,10,3183.047,2721.964,1065.38,140.032,59.656,143.528,44.526,0.0,0.0,3.888,16.848,37.584,0.0,16.848,28.944,14.04,14.256,39.528,3.888,16.848,37.584,CRIT Rate,SPD,Quantum DMG Boost,ATK,"Genius of Brilliant Stars, Musketeer of Wild Wheat",Inert Salsotto
a1d15f3d697311ee94fd28c2dd2980ba,68,Silver Wolf,80,Quantum,Incessant Rain,80.0,6,9,10,8,2907.724,1761.322,2408.988,129.332,13.424,97.304,8.0,0.0,0.0,6.912,48.688,0.0,4.3,25.056,8.208,9.72,8.424,47.304,6.912,14.688,0.0,DEF,SPD,DEF,DEF,"Guard of Wuthering Snow, Flex",Belobog of the Architects
a1d15f3d697311ee94fd28c2dd2980ba,68,Lynx,71,Quantum,Time Waits for No One,70.0,4,9,9,9,6210.975,1095.789,1283.507,104.6,11.998,84.344,0.0,43.455,0.0,39.142,0.0,23.328,4.6,3.888,2.765,17.388,6.998,34.344,25.142,0.0,23.328,Outgoing Healing Boost,HP,HP,HP,Passerby of Wandering Cloud,Broken Keel
a1d15f3f697311ee8c0228c2dd2980ba,69,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,6,12,10,12,9190.227,1494.192,1256.756,135.032,43.14,55.832,0.0,0.0,12.0,100.784,0.0,0.0,4.0,22.896,18.144,9.18,19.44,5.832,80.784,0.0,0.0,HP,SPD,HP,HP,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d15f3f697311ee8c0228c2dd2980ba,69,Himeko,80,Fire,Today Is Another Peaceful Day,80.0,5,10,7,9,2984.803,3067.378,859.762,141.992,76.604,108.12,61.28,0.0,0.0,17.776,3.888,6.48,15.2,20.304,31.968,4.32,39.204,42.12,7.776,3.888,6.48,CRIT Rate,SPD,Fire DMG Boost,ATK,Musketeer of Wild Wheat,Celestial Differentiator
a1d15f3f697311ee8c0228c2dd2980ba,69,Dan Heng,80,Wind,Sleep Like the Dead,80.0,4,9,8,8,2756.078,3095.054,1072.2,124.1,64.94,157.112,71.28,0.0,0.0,12.528,3.888,16.848,7.5,0.0,14.688,9.72,27.54,77.112,12.528,3.888,16.848,CRIT Rate,ATK,Wind DMG Boost,ATK,"Eagle of Twilight Line, Messenger Traversing Hackerspace",Space Sealing Station
a1d15f42697311eea62828c2dd2980ba,68,Luocha,80,Imaginary,Time Waits for No One,80.0,6,10,10,10,4261.866,4585.173,1105.866,101.0,17.636,68.144,0.0,22.0,0.0,23.328,22.464,41.472,0.0,11.664,12.096,9.72,12.636,18.144,23.328,22.464,41.472,ATK,ATK,ATK,ATK,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Space Sealing Station
a1d15f42697311eea62828c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,6,10,10,10,3132.834,2794.324,1026.699,111.3,5.0,66.2,56.88,0.0,19.439,37.152,111.2,43.416,4.3,8.64,42.336,29.7,0.0,16.2,37.152,0.0,43.416,Effect Hit Rate,ATK,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1d15f42697311eea62828c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3476.786,3224.037,994.292,108.3,71.188,154.976,71.28,0.0,0.0,15.552,0.0,22.032,6.3,7.344,11.664,15.12,28.188,40.176,15.552,0.0,22.032,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1d15f42697311eea62828c2dd2980ba,68,Fu Xuan,80,Quantum,Texture of Memories,80.0,6,9,9,10,8108.44,1318.064,1445.089,131.032,35.688,91.472,0.0,0.0,0.0,51.76,20.304,12.312,0.0,19.44,0.0,14.58,11.988,41.472,23.76,20.304,12.312,HP,SPD,HP,HP,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d15f43697311eeb69428c2dd2980ba,68,Jing Yuan,80,Lightning,Night on the Milky Way,80.0,4,8,8,10,3220.365,3533.756,1077.98,111.9,89.541,96.008,48.88,0.0,0.0,8.208,12.096,10.368,12.9,0.0,19.008,9.72,37.584,46.008,8.208,12.096,10.368,CRIT Rate,ATK,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
a1d15f43697311eeb69428c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,78.0,2,3,3,3,8870.394,1266.679,1575.697,125.732,20.556,60.368,0.0,0.0,12.0,55.84,26.352,5.184,4.9,19.008,7.776,29.7,6.156,10.368,51.84,26.352,5.184,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Fleet of the Ageless
a1d15f43697311eeb69428c2dd2980ba,68,Luocha,78,Imaginary,Perfect Timing,80.0,3,6,4,6,3386.15,3360.214,985.418,134.932,10.832,50.0,0.0,44.561,0.0,60.496,31.536,0.0,8.9,7.344,11.664,10.26,5.832,0.0,44.496,31.536,0.0,Outgoing Healing Boost,SPD,ATK,ATK,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Space Sealing Station
a1d15f43697311eeb69428c2dd2980ba,68,Kafka,80,Lightning,Good Night and Sleep Well,80.0,4,10,10,7,3341.284,3466.079,1033.896,145.432,5.0,67.496,48.88,0.0,0.0,23.328,36.144,0.0,20.4,3.888,25.92,19.98,0.0,17.496,23.328,18.144,0.0,ATK,SPD,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Space Sealing Station
a1d15f45697311ee94be28c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,7,12,12,12,3326.343,3834.85,988.371,148.532,10.508,61.016,48.88,0.0,0.0,7.776,52.128,33.696,17.5,3.888,46.656,0.0,5.508,11.016,7.776,34.128,33.696,ATK,SPD,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Messenger Traversing Hackerspace",Space Sealing Station
a1d15f45697311ee94be28c2dd2980ba,70,Seele,80,Quantum,In the Night,80.0,5,10,10,10,2986.626,3242.177,1105.832,129.1,72.148,177.68,48.88,0.0,0.0,8.208,6.912,0.0,14.1,11.232,15.552,14.58,41.148,38.88,8.208,6.912,0.0,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d15f45697311ee94be28c2dd2980ba,70,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,1,10,10,9,3576.517,1993.336,791.595,138.932,63.544,86.288,52.08,0.0,19.439,11.232,84.784,22.032,6.9,38.016,12.096,0.0,18.144,36.288,11.232,26.784,22.032,CRIT Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,Genius of Brilliant Stars,Inert Salsotto
a1d15f45697311ee94be28c2dd2980ba,70,Fu Xuan,80,Quantum,Texture of Memories,80.0,1,10,3,9,7442.739,1433.678,1209.816,121.0,19.8,132.296,0.0,0.0,19.439,63.648,0.0,11.016,21.0,7.344,12.528,4.86,8.1,82.296,27.648,0.0,11.016,HP,HP,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d15f46697311eeab3828c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,1,9,6,9,9490.764,1389.313,1345.883,129.632,11.7,66.2,0.0,0.0,12.0,51.04,18.576,18.792,4.6,15.984,7.776,8.64,0.0,16.2,41.04,18.576,18.792,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Fleet of the Ageless
a1d15f46697311eeab3828c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,8459.516,1596.777,974.451,115.7,56.932,181.544,0.0,0.0,0.0,17.776,19.008,29.16,18.7,0.0,0.0,19.44,13.932,66.744,7.776,19.008,29.16,CRIT DMG,HP,HP,HP,Longevous Disciple,Rutilant Arena
a1d15f46697311eeab3828c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,70.0,1,9,10,10,3599.519,1602.966,923.348,136.632,7.916,66.848,10.0,0.0,19.439,44.128,120.848,69.336,4.6,3.456,3.456,4.32,2.916,16.848,34.128,27.648,69.336,Effect Hit Rate,SPD,HP,Energy Regeneration Rate,Genius of Brilliant Stars,Broken Keel
a1d15f46697311eeab3828c2dd2980ba,68,Seele,80,Quantum,Sleep Like the Dead,80.0,6,10,10,10,3104.015,3146.995,1086.514,115.0,69.7,205.088,48.88,0.0,0.0,4.32,0.0,5.184,0.0,7.344,25.056,18.9,24.3,101.088,4.32,0.0,5.184,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d15f4c697311eeb88628c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3902.262,2689.301,880.484,126.52,76.372,136.832,61.28,0.0,19.439,10.368,0.0,12.96,18.4,22.896,18.576,12.96,33.372,22.032,10.368,0.0,12.96,CRIT DMG,ATK,Imaginary DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Rutilant Arena
a1d15f4c697311eeb88628c2dd2980ba,68,Luocha,80,Imaginary,Echoes of the Coffin,80.0,1,7,6,9,4220.565,3219.262,872.751,135.232,8.24,79.16,0.0,44.561,19.439,59.248,14.688,11.664,9.2,16.416,12.096,0.0,3.24,29.16,49.248,14.688,11.664,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,Passerby of Wandering Cloud,Broken Keel
a1d15f4c697311eeb88628c2dd2980ba,68,Yukong,80,Imaginary,Planetary Rendezvous,70.0,2,12,12,8,3323.843,2169.456,929.246,132.12,40.316,114.8,54.88,0.0,19.439,23.328,15.552,5.184,18.7,11.232,23.328,22.68,2.916,64.8,23.328,15.552,5.184,CRIT Rate,ATK,Imaginary DMG Boost,Energy Regeneration Rate,Musketeer of Wild Wheat,Fleet of the Ageless
a1d15f4c697311eeb88628c2dd2980ba,68,Dan Heng,80,Wind,Sleep Like the Dead,80.0,4,10,6,6,3388.576,3067.206,1020.539,123.8,49.064,122.12,64.88,0.0,0.0,3.456,6.912,18.144,13.8,34.56,26.784,4.32,11.664,42.12,3.456,6.912,18.144,CRIT Rate,ATK,Wind DMG Boost,ATK,Eagle of Twilight Line,Space Sealing Station
a1d15f4d697311eebf3828c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,5,9,9,9,3206.692,2595.673,1284.491,128.932,63.232,97.016,48.88,0.0,19.439,11.664,12.096,45.36,4.9,12.528,36.72,19.98,5.832,11.016,11.664,12.096,45.36,CRIT Rate,SPD,Lightning DMG Boost,Energy Regeneration Rate,Band of Sizzling Thunder,Inert Salsotto
