uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,relic,ornament
05ac10bf219f11ee934928c2dd2980ba,59,Tingyun,60,Harmony,Past and Future,70.0,1,8,8,6,1926.323,1655.635,848.317,120.52,5.0,55.184,3.2,0.0,17.908,0.0,6.221,12.442,Musketeer of Wild Wheat,Sprightly Vonwacq
05ac10bf219f11ee934928c2dd2980ba,59,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,2344.729,2452.014,955.16,119.3,67.88,86.628,48.88,0.0,0.0,19.008,10.368,11.664,Genius of Brilliant Stars,Inert Salsotto
05ac10bf219f11ee934928c2dd2980ba,59,Bailu,60,Abundance,Shared Feeling,60.0,1,8,8,8,3334.375,896.047,903.572,99.8,7.592,59.331,0.0,33.714,0.0,2.765,0.0,20.606,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10bf219f11ee934928c2dd2980ba,59,Silver Wolf,60,Nihility,Before the Tutorial Mission Starts,60.0,1,8,8,8,1738.69,1081.79,645.532,111.626,11.48,54.666,13.732,0.0,0.0,6.912,69.418,5.184,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10c0219f11ee9aba28c2dd2980ba,59,Jing Yuan,70,Erudition,Before Dawn,60.0,4,7,7,8,2512.27,1518.56,893.495,133.332,52.506,103.016,32.395,0.0,0.0,19.44,7.776,58.32,Band of Sizzling Thunder,Inert Salsotto
05ac10c0219f11ee9aba28c2dd2980ba,59,Trailblazer,70,Preservation,Moment of Victory,60.0,5,7,8,9,2891.434,1262.258,2364.05,95.0,14.85,77.346,0.0,0.0,0.0,13.738,24.0,42.12,Guard of Wuthering Snow,Belobog of the Architects
05ac10c0219f11ee9aba28c2dd2980ba,59,Welt,70,Nihility,Before the Tutorial Mission Starts,60.0,4,8,8,6,2297.992,1714.501,892.927,106.9,50.584,81.752,39.017,0.0,0.0,22.23,57.712,17.496,Wastelander of Banditry Desert,Inert Salsotto
05ac10c1219f11eeb10228c2dd2980ba,61,Welt,75,Nihility,Resolution Shines As Pearls of Sweat,70.0,6,10,8,8,2916.235,2173.426,997.339,127.032,42.584,97.304,43.817,0.0,5.0,4.32,26.784,42.12,Wastelander of Banditry Desert,Sprightly Vonwacq
05ac10c1219f11eeb10228c2dd2980ba,61,Seele,75,The Hunt,Cruising in the Stellar Sea,80.0,5,9,10,8,2866.293,3050.964,1079.914,129.9,70.054,101.143,10.0,0.0,0.0,0.0,3.888,21.384,Genius of Brilliant Stars,Inert Salsotto
05ac10c1219f11eeb10228c2dd2980ba,61,Dan Heng,75,The Hunt,Only Silence Remains,70.0,3,9,8,10,2657.512,2204.235,816.493,141.932,62.248,72.032,26.0,0.0,0.0,14.688,22.896,17.496,"Eagle of Twilight Line, Musketeer of Wild Wheat",Inert Salsotto
05ac10c1219f11eeb10228c2dd2980ba,61,Asta,75,Harmony,Dance! Dance! Dance!,50.0,2,7,8,10,2514.504,1217.91,822.834,123.426,42.584,55.184,19.421,0.0,12.908,4.32,22.464,50.803,Firesmith of Lava-Forging,Fleet of the Ageless
05ac10c2219f11eebb5628c2dd2980ba,60,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,60.0,3,7,6,7,2415.235,1831.801,836.192,132.032,17.636,65.552,35.548,0.0,0.0,3.888,108.838,115.592,Thief of Shooting Meteor,Talia: Kingdom of Banditry
05ac10c2219f11eebb5628c2dd2980ba,60,Clara,71,Destruction,Under the Blue Sky,60.0,4,6,7,7,2499.553,2162.395,776.993,93.6,31.283,50.0,38.653,0.0,0.0,9.677,13.133,27.994,Champion of Streetwise Boxing,
05ac10c2219f11eebb5628c2dd2980ba,60,March 7th,65,Preservation,Trend of the Universal Market,70.0,1,8,3,3,2733.621,1043.559,2386.927,105.3,5.0,66.33,3.2,0.0,0.0,3.456,12.528,27.864,Knight of Purity Palace,Belobog of the Architects
05ac10c2219f11eebb5628c2dd2980ba,60,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,3,8,7,7,2460.574,2323.092,974.572,125.9,55.957,80.796,35.817,0.0,0.0,22.032,11.664,11.664,Genius of Brilliant Stars,Inert Salsotto
05ac10c3219f11ee9a4928c2dd2980ba,66,Jing Yuan,80,Erudition,Before Dawn,80.0,3,9,9,12,3197.091,3160.054,1154.425,122.432,70.784,172.208,48.88,0.0,0.0,11.232,0.0,33.048,Band of Sizzling Thunder,Space Sealing Station
05ac10c3219f11ee9a4928c2dd2980ba,66,Seele,80,The Hunt,In the Night,80.0,6,10,10,9,3100.167,3086.749,1196.325,119.9,70.628,148.52,48.88,0.0,0.0,10.368,0.0,24.624,Genius of Brilliant Stars,Space Sealing Station
05ac10c3219f11ee9a4928c2dd2980ba,66,Bailu,70,Abundance,Time Waits for No One,70.0,2,6,5,5,5255.762,1134.987,1254.986,119.232,14.396,50.0,0.0,39.142,0.0,21.232,3.456,28.512,"Guard of Wuthering Snow, Passerby of Wandering Cloud",Fleet of the Ageless
05ac10c3219f11ee9a4928c2dd2980ba,66,Silver Wolf,79,Nihility,Good Night and Sleep Well,80.0,7,10,10,10,2859.735,2167.72,1075.315,130.132,52.045,83.048,56.88,0.0,0.0,0.0,59.968,18.144,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10c4219f11eeb8aa28c2dd2980ba,61,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,80.0,2,4,4,4,2667.664,2104.437,1106.059,119.432,7.592,66.848,13.2,0.0,5.0,19.008,86.854,5.832,Genius of Brilliant Stars,Sprightly Vonwacq
05ac10c5219f11ee8cbc28c2dd2980ba,61,Welt,70,Nihility,Resolution Shines As Pearls of Sweat,70.0,5,8,7,7,2573.112,1890.711,958.621,118.426,17.247,65.293,33.878,0.0,0.0,7.11,22.464,104.609,Thief of Shooting Meteor,Talia: Kingdom of Banditry
05ac10c5219f11ee8cbc28c2dd2980ba,61,Trailblazer,70,Preservation,Landau's Choice,70.0,4,8,6,8,3105.451,1566.148,2706.337,95.0,19.58,71.384,38.88,0.0,0.0,10.368,11.232,35.51,Knight of Purity Palace,Belobog of the Architects
05ac10c5219f11ee8cbc28c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,6,8,8,8,3098.757,3370.021,1127.0,126.5,54.104,166.664,48.88,0.0,0.0,0.0,8.64,17.496,Genius of Brilliant Stars,Space Sealing Station
05ac10c5219f11ee8cbc28c2dd2980ba,61,Natasha,71,Abundance,Post-Op Conversation,80.0,6,9,7,7,3485.302,1246.882,1105.505,98.0,16.34,50.0,0.0,44.561,33.174,16.566,13.306,4.666,Passerby of Wandering Cloud,Sprightly Vonwacq
05ac10c6219f11eea41428c2dd2980ba,61,Clara,70,Destruction,On the Fall of an Aeon,60.0,4,7,7,7,2920.7,2472.766,941.219,90.0,30.302,130.741,50.348,0.0,0.0,14.342,15.984,11.016,Champion of Streetwise Boxing,Inert Salsotto
05ac10c6219f11eea41428c2dd2980ba,61,Bronya,65,Harmony,But the Battle Isn't Over,60.0,3,7,7,5,3224.082,1468.156,943.635,126.266,32.734,92.978,16.0,0.0,10.0,7.11,6.998,34.992,Musketeer of Wild Wheat,Fleet of the Ageless
05ac10c6219f11eea41428c2dd2980ba,61,Yanqing,70,The Hunt,River Flows in Spring,60.0,4,7,7,5,2471.047,2048.361,768.244,109.0,27.904,106.765,45.994,0.0,0.0,12.096,19.008,18.792,Hunter of Glacial Forest,Inert Salsotto
05ac10c6219f11eea41428c2dd2980ba,61,Natasha,70,Abundance,Post-Op Conversation,70.0,5,7,7,7,5406.03,1145.345,871.606,100.3,10.832,55.832,0.0,10.0,8.0,22.528,11.664,15.552,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10c7219f11eebfab28c2dd2980ba,58,Gepard,70,Preservation,Texture of Memories,70.0,1,2,8,4,2976.77,1173.405,3247.433,92.0,16.988,56.48,8.0,0.0,0.0,29.232,3.11,33.307,Knight of Purity Palace,Belobog of the Architects
05ac10c8219f11ee957c28c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,2832.309,2396.429,877.295,107.0,51.332,55.184,13.2,0.0,19.439,11.664,67.776,17.496,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10c8219f11ee957c28c2dd2980ba,61,Gepard,70,Preservation,Day One of My New Life,70.0,5,8,8,8,3304.386,1313.144,3775.807,115.0,14.072,68.144,16.0,0.0,0.0,32.464,26.352,12.312,Knight of Purity Palace,Belobog of the Architects
05ac10c8219f11ee957c28c2dd2980ba,61,Trailblazer,70,Preservation,Landau's Choice,70.0,6,11,12,12,3514.581,1889.297,1716.883,96.6,13.165,61.016,0.0,0.0,0.0,16.243,17.453,18.662,Guard of Wuthering Snow,Belobog of the Architects
05ac10c8219f11ee957c28c2dd2980ba,61,Clara,60,Destruction,On the Fall of an Aeon,60.0,4,6,6,6,2784.214,1737.214,1172.028,96.6,34.565,50.0,52.08,0.0,0.0,11.75,23.674,16.33,Champion of Streetwise Boxing,Inert Salsotto
05ac10c9219f11ee9aa128c2dd2980ba,60,Jing Yuan,80,Erudition,Before Dawn,70.0,4,7,7,8,2508.88,2177.178,1081.844,105.332,19.7,121.64,38.88,0.0,0.0,12.528,11.232,12.312,Firesmith of Lava-Forging,Inert Salsotto
05ac10c9219f11ee9aa128c2dd2980ba,60,Trailblazer,80,Preservation,Landau's Choice,60.0,5,7,7,10,3262.394,1139.294,2363.631,104.5,45.824,55.184,0.0,0.0,0.0,0.0,7.344,87.48,Knight of Purity Palace,Belobog of the Architects
05ac10c9219f11ee9aa128c2dd2980ba,60,March 7th,60,Preservation,Day One of My New Life,60.0,3,4,6,4,1662.32,787.171,1553.35,104.226,5.0,63.997,6.4,0.0,0.0,7.456,13.565,10.368,Guard of Wuthering Snow,Belobog of the Architects
05ac10c9219f11ee9aa128c2dd2980ba,60,Dan Heng,70,The Hunt,Only Silence Remains,70.0,5,8,6,6,1592.64,1608.374,771.781,113.6,5.0,59.85,41.878,0.0,24.439,0.0,6.566,9.85,,Sprightly Vonwacq
05ac10ca219f11ee828428c2dd2980ba,62,Bronya,80,Harmony,But the Battle Isn't Over,80.0,5,9,8,6,3682.26,2490.426,1157.221,119.34,10.249,173.662,16.0,0.0,29.439,17.085,3.11,18.792,Musketeer of Wild Wheat,Fleet of the Ageless
05ac10ca219f11ee828428c2dd2980ba,62,Dan Heng,70,The Hunt,Only Silence Remains,80.0,4,8,7,4,2873.883,2139.035,844.275,116.6,64.292,84.992,49.639,0.0,0.0,11.664,15.984,16.848,Eagle of Twilight Line,
05ac10ca219f11ee828428c2dd2980ba,62,Herta,70,Erudition,The Birth of the Self,70.0,3,6,3,3,2241.43,1676.583,792.823,124.426,31.339,63.478,42.217,0.0,0.0,3.456,29.549,18.792,"Hunter of Glacial Forest, Musketeer of Wild Wheat",Space Sealing Station
05ac10cb219f11ee96f128c2dd2980ba,59,Gepard,70,Preservation,Landau's Choice,70.0,5,7,8,7,4023.983,1387.806,2700.905,94.0,14.396,78.512,16.0,0.0,0.0,25.12,16.675,0.0,Knight of Purity Palace,Belobog of the Architects
05ac10cb219f11ee96f128c2dd2980ba,59,Seele,70,The Hunt,Subscribe for More!,70.0,4,7,6,8,2970.471,2412.2,776.202,118.6,36.898,80.148,10.0,0.0,0.0,2.765,3.11,18.144,Genius of Brilliant Stars,Inert Salsotto
05ac10cb219f11ee96f128c2dd2980ba,59,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,4,7,7,6,3876.688,2285.307,980.619,107.0,7.916,67.496,13.2,0.0,0.0,0.0,85.574,11.016,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10cb219f11ee96f128c2dd2980ba,59,Jing Yuan,70,Erudition,Make the World Clamor,70.0,4,6,6,5,3353.343,2687.658,967.298,104.2,14.292,54.666,10.0,0.0,0.0,5.702,0.0,30.197,Band of Sizzling Thunder,Space Sealing Station
05ac10cc219f11ee805728c2dd2980ba,65,Seele,80,The Hunt,In the Night,80.0,5,11,12,12,2847.807,3592.817,930.234,132.5,64.06,223.04,48.88,0.0,0.0,0.0,3.456,6.48,Genius of Brilliant Stars,Inert Salsotto
05ac10cc219f11ee805728c2dd2980ba,65,Jing Yuan,80,Erudition,Before Dawn,80.0,2,8,6,10,3120.276,3441.532,1191.89,109.1,63.232,170.264,48.88,0.0,0.0,14.688,3.888,29.16,Band of Sizzling Thunder,Inert Salsotto
05ac10cc219f11ee805728c2dd2980ba,65,Bailu,76,Abundance,Post-Op Conversation,70.0,2,6,6,6,6964.024,1515.838,1258.99,98.0,5.0,79.16,0.0,44.561,16.0,35.92,35.856,23.328,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10cc219f11ee805728c2dd2980ba,65,Silver Wolf,80,Nihility,Incessant Rain,80.0,2,11,10,11,3132.244,3052.062,1335.58,112.2,40.54,132.296,56.88,0.0,0.0,15.552,68.464,27.864,Genius of Brilliant Stars,Inert Salsotto
05ac10cd219f11eeaf3928c2dd2980ba,60,Bailu,70,Abundance,Post-Op Conversation,70.0,4,8,8,8,4922.509,1474.317,1093.941,98.0,9.147,50.0,0.0,33.003,10.0,15.664,6.221,27.864,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10cd219f11eeaf3928c2dd2980ba,60,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,3,8,8,8,2730.907,2245.948,957.742,101.6,49.041,72.291,10.0,0.0,0.0,18.576,0.0,18.144,Band of Sizzling Thunder,Inert Salsotto
05ac10cd219f11eeaf3928c2dd2980ba,60,Seele,77,The Hunt,Swordplay,70.0,5,8,8,8,2638.969,2784.765,859.183,121.9,62.183,76.26,31.462,0.0,0.0,11.232,12.096,11.016,Genius of Brilliant Stars,Inert Salsotto
05ac10cd219f11eeaf3928c2dd2980ba,60,Bronya,70,Harmony,Past and Future,70.0,4,8,8,8,2786.347,1689.991,1027.274,108.826,26.565,104.961,21.2,0.0,0.0,7.11,6.221,4.147,Eagle of Twilight Line,Celestial Differentiator
05ac10ce219f11eea6a228c2dd2980ba,63,Jing Yuan,80,Erudition,Before Dawn,80.0,3,8,10,10,3455.732,3191.686,1390.487,99.0,78.784,145.616,48.88,0.0,0.0,19.44,11.232,18.792,Band of Sizzling Thunder,Inert Salsotto
05ac10ce219f11eea6a228c2dd2980ba,63,Seele,80,The Hunt,In the Night,80.0,4,10,9,9,3485.573,2588.225,1145.786,150.132,78.952,131.672,48.88,0.0,0.0,3.888,7.344,43.416,Genius of Brilliant Stars,Inert Salsotto
05ac10ce219f11eea6a228c2dd2980ba,63,Silver Wolf,80,Nihility,Before the Tutorial Mission Starts,80.0,1,9,9,6,3083.073,1739.771,1022.056,140.332,19.256,65.552,6.221,0.0,19.439,15.984,115.728,41.472,Guard of Wuthering Snow,Pan-Galactic Commercial Enterprise
05ac10ce219f11eea6a228c2dd2980ba,63,Trailblazer,72,Preservation,Day One of My New Life,30.0,4,8,6,8,2412.705,1218.576,1853.396,126.932,27.032,61.016,0.0,0.0,0.0,11.664,28.08,17.496,"Guard of Wuthering Snow, Knight of Purity Palace",Belobog of the Architects
05ac10cf219f11eeaa7b28c2dd2980ba,61,Seele,70,The Hunt,Swordplay,60.0,5,8,8,8,2573.43,2287.022,787.639,128.2,45.824,122.916,10.0,0.0,0.0,12.96,16.416,0.0,Genius of Brilliant Stars,Space Sealing Station
05ac10cf219f11eeaa7b28c2dd2980ba,61,Jing Yuan,70,Erudition,The Birth of the Self,60.0,4,6,6,8,2690.384,1862.595,869.561,119.832,58.062,66.848,35.817,0.0,0.0,15.552,15.552,28.512,Band of Sizzling Thunder,Inert Salsotto
05ac10cf219f11eeaa7b28c2dd2980ba,61,Yanqing,70,The Hunt,In the Night,70.0,5,8,8,8,2429.655,2085.242,959.374,115.9,42.988,104.691,45.994,0.0,12.908,12.528,23.76,12.96,Hunter of Glacial Forest,Inert Salsotto
05ac10cf219f11eeaa7b28c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,4,6,6,6,2473.351,1685.002,780.791,107.0,10.508,72.032,13.2,0.0,0.0,19.44,92.141,12.312,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10d0219f11eeae9628c2dd2980ba,61,Jing Yuan,80,Erudition,The Birth of the Self,60.0,4,8,8,8,2778.949,2716.042,1026.001,124.032,67.652,96.656,10.0,0.0,0.0,27.216,24.624,5.184,Band of Sizzling Thunder,Inert Salsotto
05ac10d0219f11eeae9628c2dd2980ba,61,Bronya,70,Harmony,Past and Future,40.0,3,4,4,4,2690.787,1609.051,701.113,106.8,7.074,80.572,24.052,0.0,0.0,15.232,19.872,0.0,Eagle of Twilight Line,Fleet of the Ageless
05ac10d0219f11eeae9628c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,40.0,1,2,2,2,2193.641,1252.008,924.96,113.42,21.07,66.848,20.653,0.0,16.174,13.91,54.32,39.658,Musketeer of Wild Wheat,Pan-Galactic Commercial Enterprise
05ac10d0219f11eeae9628c2dd2980ba,61,Bailu,70,Abundance,Shared Feeling,60.0,4,6,6,6,3075.969,1119.186,960.349,104.4,11.156,60.368,0.0,45.503,0.0,11.344,2.765,0.0,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d1219f11ee9b9428c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,2875.264,3300.313,1243.359,129.4,72.472,107.696,48.88,0.0,0.0,11.232,25.056,5.832,Genius of Brilliant Stars,Inert Salsotto
05ac10d1219f11ee9b9428c2dd2980ba,61,Gepard,80,Preservation,We Are Wildfire,80.0,1,3,9,4,2949.356,1363.239,3665.455,96.0,9.406,80.326,3.2,0.0,0.0,13.331,30.672,21.514,Knight of Purity Palace,Belobog of the Architects
05ac10d1219f11ee9b9428c2dd2980ba,61,Bronya,73,Harmony,Past and Future,70.0,3,8,8,4,4251.614,1622.961,1147.481,99.0,5.0,153.596,3.2,0.0,0.0,12.64,21.341,0.0,Guard of Wuthering Snow,Celestial Differentiator
05ac10d1219f11ee9b9428c2dd2980ba,61,Natasha,70,Abundance,Quid Pro Quo,70.0,4,6,7,5,3694.057,897.208,1016.584,99.6,19.256,50.0,0.0,31.455,0.0,15.923,8.64,17.626,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d2219f11eebaa928c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,70.0,6,9,9,8,2867.029,2783.722,929.25,126.2,69.794,92.59,35.878,0.0,0.0,3.456,0.0,33.178,Genius of Brilliant Stars,Space Sealing Station
05ac10d2219f11eebaa928c2dd2980ba,61,Bailu,70,Abundance,Time Waits for No One,70.0,1,6,8,7,7054.209,1182.982,1185.469,98.0,15.562,60.498,0.0,22.0,0.0,28.106,4.32,27.994,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d2219f11eebaa928c2dd2980ba,61,Clara,70,Destruction,The Moles Welcome You,60.0,4,6,7,6,2526.524,2601.219,770.768,95.4,13.748,104.302,40.348,0.0,0.0,12.096,19.872,11.664,Musketeer of Wild Wheat,Space Sealing Station
05ac10d2219f11eebaa928c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,60.0,2,4,4,4,2159.964,1386.062,826.243,115.72,17.442,62.96,25.817,0.0,0.0,3.11,91.779,21.254,Musketeer of Wild Wheat,Space Sealing Station
05ac10d3219f11eead6528c2dd2980ba,60,Seele,70,The Hunt,In the Night,70.0,5,8,8,8,2880.95,2132.465,839.736,131.426,71.341,150.58,48.88,0.0,0.0,31.622,13.565,22.032,Genius of Brilliant Stars,Celestial Differentiator
05ac10d3219f11eead6528c2dd2980ba,60,Welt,70,Nihility,In the Name of the World,70.0,4,8,8,8,2607.718,1736.029,1143.439,125.132,32.695,50.0,38.171,0.0,11.197,11.776,20.454,64.659,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05ac10d3219f11eead6528c2dd2980ba,60,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,4,7,8,8,2803.863,2696.957,1150.401,103.6,69.596,94.712,48.88,0.0,0.0,4.32,19.44,19.44,Band of Sizzling Thunder,Inert Salsotto
05ac10d3219f11eead6528c2dd2980ba,60,Bailu,70,Abundance,Quid Pro Quo,70.0,3,6,5,5,5167.911,1248.292,1036.834,103.2,5.0,50.0,0.0,33.003,0.0,14.022,20.822,17.496,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d4219f11ee82b028c2dd2980ba,60,Bronya,70,Harmony,Past and Future,70.0,4,8,8,6,2837.764,1466.105,1046.226,122.626,8.24,185.961,16.0,0.0,0.0,13.331,5.875,4.147,Flex,Celestial Differentiator
05ac10d4219f11ee82b028c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,2,5,5,4,2002.673,1597.595,855.439,113.2,7.074,54.666,10.0,0.0,0.0,7.344,69.552,23.328,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac10d4219f11ee82b028c2dd2980ba,60,Dan Heng,80,The Hunt,Cruising in the Stellar Sea,80.0,6,12,10,10,2737.958,2907.468,1332.852,112.0,70.148,119.336,71.28,0.0,0.0,7.344,0.0,29.16,"Eagle of Twilight Line, Musketeer of Wild Wheat",Inert Salsotto
05ac10d5219f11ee96cf28c2dd2980ba,62,Bronya,70,Harmony,Meshing Cogs,70.0,2,7,7,4,2492.106,1167.214,827.546,101.6,10.832,150.78,8.0,10.0,24.439,27.328,15.12,12.96,Passerby of Wandering Cloud,Sprightly Vonwacq
05ac10d5219f11ee96cf28c2dd2980ba,62,March 7th,70,Preservation,Day One of My New Life,70.0,3,7,5,5,2674.001,1071.409,2057.816,109.9,19.904,55.184,3.2,0.0,0.0,11.344,47.693,16.848,Guard of Wuthering Snow,Belobog of the Architects
05ac10d5219f11ee96cf28c2dd2980ba,62,Yanqing,77,The Hunt,River Flows in Spring,60.0,2,7,7,7,1772.966,1327.093,710.389,111.6,9.147,99.61,35.994,0.0,0.0,0.0,9.677,12.96,,
05ac10d6219f11eea0b328c2dd2980ba,63,Clara,80,Destruction,Something Irreplaceable,80.0,4,8,10,9,3744.551,4104.079,956.091,97.8,62.896,86.288,63.28,0.0,0.0,12.528,16.848,5.184,Champion of Streetwise Boxing,Inert Salsotto
05ac10d6219f11eea0b328c2dd2980ba,63,Bronya,60,Harmony,Chorus,60.0,3,6,5,3,2468.579,960.197,702.618,118.432,10.508,114.916,11.377,0.0,5.0,4.0,19.526,34.144,Thief of Shooting Meteor,Sprightly Vonwacq
05ac10d6219f11eea0b328c2dd2980ba,63,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",70.0,2,8,7,7,2731.115,2345.513,708.439,130.032,29.883,73.976,3.2,0.0,0.0,7.43,19.872,5.184,Musketeer of Wild Wheat,Fleet of the Ageless
05ac10d6219f11eea0b328c2dd2980ba,63,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,4,8,8,7,3111.833,2879.345,1097.851,117.3,55.798,98.292,44.526,0.0,0.0,23.76,0.0,16.978,Genius of Brilliant Stars,Inert Salsotto
05ac10d7219f11eeb88828c2dd2980ba,57,Bailu,70,Abundance,Time Waits for No One,60.0,1,4,4,4,5195.779,1013.749,849.576,99.8,12.258,50.0,0.0,45.003,0.0,18.749,13.306,16.33,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d7219f11eeb88828c2dd2980ba,57,Seele,70,The Hunt,Cruising in the Stellar Sea,60.0,4,7,7,7,2423.224,2593.302,836.374,122.5,62.148,144.1,48.88,0.0,0.0,0.0,8.208,40.824,Genius of Brilliant Stars,Celestial Differentiator
05ac10d7219f11eeb88828c2dd2980ba,57,Jing Yuan,70,Erudition,The Birth of the Self,60.0,3,6,5,6,2687.781,2164.194,965.985,103.9,26.716,145.256,48.88,0.0,0.0,3.888,0.0,21.643,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ac10d8219f11ee81ab28c2dd2980ba,61,Jing Yuan,80,Erudition,Before Dawn,70.0,2,9,8,9,2869.72,2365.477,1106.222,103.9,55.016,121.64,35.817,0.0,0.0,27.216,11.664,0.0,Band of Sizzling Thunder,Inert Salsotto
05ac10d8219f11ee81ab28c2dd2980ba,61,Bailu,80,Abundance,Quid Pro Quo,60.0,2,10,8,7,4623.852,1140.719,1219.314,103.2,7.333,55.184,0.0,10.0,0.0,17.651,0.0,6.48,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10d8219f11ee81ab28c2dd2980ba,61,Tingyun,80,Harmony,Planetary Rendezvous,70.0,2,12,11,4,2410.454,1838.258,802.335,144.446,11.998,54.666,0.0,0.0,7.714,14.429,25.661,6.48,Musketeer of Wild Wheat,Space Sealing Station
05ac10d8219f11ee81ab28c2dd2980ba,61,Clara,79,Destruction,On the Fall of an Aeon,60.0,1,4,7,7,2938.457,1592.191,967.29,90.0,17.869,62.96,32.485,0.0,9.642,6.912,13.219,0.0,Champion of Streetwise Boxing,Belobog of the Architects
05ac10d9219f11ee824328c2dd2980ba,61,Silver Wolf,72,Nihility,Before the Tutorial Mission Starts,70.0,1,4,2,2,2871.587,1471.93,883.143,132.132,14.072,69.31,37.994,0.0,1.866,9.677,83.01,11.016,Genius of Brilliant Stars,Space Sealing Station
05ac10d9219f11ee824328c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,4,6,6,6,2993.896,2502.2,1196.556,149.032,68.809,93.756,48.88,0.0,0.0,14.256,0.0,16.848,Genius of Brilliant Stars,Inert Salsotto
05ac10d9219f11ee824328c2dd2980ba,61,Bronya,71,Harmony,But the Battle Isn't Over,60.0,1,3,3,3,2589.763,1835.378,1040.903,106.94,24.764,104.348,9.421,0.0,10.0,3.888,14.256,6.48,Musketeer of Wild Wheat,Celestial Differentiator
05ac10d9219f11ee824328c2dd2980ba,61,Bailu,72,Abundance,Quid Pro Quo,70.0,3,5,5,4,4917.941,1245.254,909.647,100.0,14.072,76.827,0.0,33.003,0.0,10.221,17.626,28.123,Passerby of Wandering Cloud,Fleet of the Ageless
05ac10da219f11eeaf2c28c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,4,7,7,7,2522.041,1692.524,932.561,130.132,23.079,55.184,39.078,0.0,7.745,6.566,91.369,14.126,Genius of Brilliant Stars,Space Sealing Station
05ac10da219f11eeaf2c28c2dd2980ba,60,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,4,8,8,8,2818.385,2894.168,1144.629,119.0,76.693,91.496,48.88,0.0,0.0,23.328,7.344,16.848,Genius of Brilliant Stars,Inert Salsotto
05ac10da219f11eeaf2c28c2dd2980ba,60,Bronya,70,Harmony,Past and Future,70.0,3,8,8,6,3191.425,1381.938,826.305,122.966,12.063,133.673,8.0,0.0,7.745,6.592,25.661,22.81,Musketeer of Wild Wheat,Fleet of the Ageless
05ac10da219f11eeaf2c28c2dd2980ba,60,Sushang,70,The Hunt,Swordplay,70.0,1,6,8,7,2142.619,2347.789,914.766,121.82,50.217,84.992,32.348,0.0,0.0,11.232,7.344,23.328,Musketeer of Wild Wheat,Space Sealing Station
05ac10db219f11ee9c2d28c2dd2980ba,60,Seele,80,The Hunt,In the Night,80.0,4,8,8,8,3167.764,2537.007,923.985,147.232,89.32,79.924,10.0,0.0,19.439,0.0,4.32,17.496,Genius of Brilliant Stars,Inert Salsotto
