uid,name,element,level,cons,weapon
1c9f4069218411eea54628c2dd2980ba,Serval,lightning,60,2,Geniuses' Repose
1c9f4069218411eea54628c2dd2980ba,Dan Heng,wind,60,6,Cruising in the Stellar Sea
1c9f4069218411eea54628c2dd2980ba,March 7th,ice,60,3,Trend of the Universal Market
1c9f4069218411eea54628c2dd2980ba,Tingyun,lightning,50,1,Planetary Rendezvous
1ca003bd218411ee8ba428c2dd2980ba,Jing Yuan,lightning,71,0,Before Dawn
1ca003bd218411ee8ba428c2dd2980ba,Clara,physical,70,1,On the Fall of an Aeon
1ca003bd218411ee8ba428c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003bd218411ee8ba428c2dd2980ba,Sushang,physical,61,6,Cruising in the Stellar Sea
1ca003bd218411ee8ba428c2dd2980ba,Trailblazer,fire,60,5,Day One of My New Life
1ca003bd218411ee8ba428c2dd2980ba,Bailu,lightning,60,1,Quid Pro Quo
1ca003bd218411ee8ba428c2dd2980ba,Himeko,fire,60,0,Before Dawn
1ca003bd218411ee8ba428c2dd2980ba,Tingyun,lightning,60,1,Planetary Rendezvous
1ca003be218411eea8d128c2dd2980ba,Trailblazer,physical,70,6,On the Fall of an Aeon
1ca003be218411eea8d128c2dd2980ba,Clara,physical,70,0,Landau's Choice
1ca003be218411eea8d128c2dd2980ba,Seele,quantum,70,0,Sleep Like the Dead
1ca003be218411eea8d128c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca003be218411eea8d128c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003be218411eea8d128c2dd2980ba,Sushang,physical,70,0,Swordplay
1ca003be218411eea8d128c2dd2980ba,Hook,fire,70,1,Woof! Walk Time!
1ca003be218411eea8d128c2dd2980ba,Natasha,physical,70,1,Post-Op Conversation
1ca003bf218411ee9fd728c2dd2980ba,Trailblazer,fire,69,5,Landau's Choice
1ca003bf218411ee9fd728c2dd2980ba,Bailu,lightning,69,0,Post-Op Conversation
1ca003bf218411ee9fd728c2dd2980ba,Yanqing,ice,69,0,Swordplay
1ca003bf218411ee9fd728c2dd2980ba,Clara,physical,69,0,On the Fall of an Aeon
1ca003bf218411ee9fd728c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1ca003bf218411ee9fd728c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca003bf218411ee9fd728c2dd2980ba,Qingque,quantum,69,3,The Seriousness of Breakfast
1ca003bf218411ee9fd728c2dd2980ba,Natasha,physical,69,4,Quid Pro Quo
1ca003c0218411ee8f8a28c2dd2980ba,Jing Yuan,lightning,80,1,Before Dawn
1ca003c0218411ee8f8a28c2dd2980ba,Clara,physical,80,0,Something Irreplaceable
1ca003c0218411ee8f8a28c2dd2980ba,Seele,quantum,80,2,In the Night
1ca003c0218411ee8f8a28c2dd2980ba,Silver Wolf,quantum,80,0,Before the Tutorial Mission Starts
1ca003c0218411ee8f8a28c2dd2980ba,Welt,imaginary,80,0,Resolution Shines As Pearls of Sweat
1ca003c0218411ee8f8a28c2dd2980ba,Tingyun,lightning,80,6,Dance! Dance! Dance!
1ca003c0218411ee8f8a28c2dd2980ba,Hook,fire,80,6,On the Fall of an Aeon
1ca003c0218411ee8f8a28c2dd2980ba,Pela,ice,80,6,Good Night and Sleep Well
1ca003c1218411ee89cd28c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca003c1218411ee89cd28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003c1218411ee89cd28c2dd2980ba,Tingyun,lightning,70,1,Dance! Dance! Dance!
1ca003c1218411ee89cd28c2dd2980ba,Natasha,physical,69,3,Perfect Timing
1ca003c1218411ee89cd28c2dd2980ba,Sampo,wind,68,2,In the Name of the World
1ca003c1218411ee89cd28c2dd2980ba,Serval,lightning,68,2,The Seriousness of Breakfast
1ca003c1218411ee89cd28c2dd2980ba,Asta,fire,68,6,Memories of the Past
1ca003c1218411ee89cd28c2dd2980ba,Bailu,lightning,67,0,Shared Feeling
1ca003c2218411eeb50f28c2dd2980ba,Trailblazer,fire,70,5,Trend of the Universal Market
1ca003c2218411eeb50f28c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1ca003c2218411eeb50f28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003c2218411eeb50f28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003c2218411eeb50f28c2dd2980ba,Welt,imaginary,70,0,Resolution Shines As Pearls of Sweat
1ca003c2218411eeb50f28c2dd2980ba,Sushang,physical,70,6,Swordplay
1ca003c2218411eeb50f28c2dd2980ba,Tingyun,lightning,70,4,"Carve the Moon, Weave the Clouds"
1ca003c2218411eeb50f28c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1ca003c3218411ee8a8e28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003c3218411ee8a8e28c2dd2980ba,Serval,lightning,66,3,Make the World Clamor
1ca003c3218411ee8a8e28c2dd2980ba,Himeko,fire,65,0,The Seriousness of Breakfast
1ca003c3218411ee8a8e28c2dd2980ba,Natasha,physical,64,4,Quid Pro Quo
1ca003c3218411ee8a8e28c2dd2980ba,Dan Heng,wind,64,0,River Flows in Spring
1ca003c3218411ee8a8e28c2dd2980ba,March 7th,ice,62,0,Day One of My New Life
1ca003c3218411ee8a8e28c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca003c3218411ee8a8e28c2dd2980ba,Clara,physical,60,0,Under the Blue Sky
1ca003c4218411eea18428c2dd2980ba,Seele,quantum,70,0,In the Night
1ca003c4218411eea18428c2dd2980ba,Himeko,fire,70,0,The Seriousness of Breakfast
1ca003c4218411eea18428c2dd2980ba,Trailblazer,fire,69,5,We Are Wildfire
1ca003c4218411eea18428c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca003c4218411eea18428c2dd2980ba,Pela,ice,66,4,Good Night and Sleep Well
1ca003c4218411eea18428c2dd2980ba,Natasha,physical,66,5,Time Waits for No One
1ca003c4218411eea18428c2dd2980ba,Asta,fire,66,4,"Carve the Moon, Weave the Clouds"
1ca003c4218411eea18428c2dd2980ba,Tingyun,lightning,65,2,Dance! Dance! Dance!
1ca003c5218411ee9b5328c2dd2980ba,Trailblazer,fire,66,5,Moment of Victory
1ca003c5218411ee9b5328c2dd2980ba,Welt,imaginary,66,1,Eyes of the Prey
1ca003c5218411ee9b5328c2dd2980ba,Sushang,physical,66,0,Cruising in the Stellar Sea
1ca003c5218411ee9b5328c2dd2980ba,Qingque,quantum,66,2,Today Is Another Peaceful Day
1ca003c5218411ee9b5328c2dd2980ba,Natasha,physical,66,4,Post-Op Conversation
1ca003c5218411ee9b5328c2dd2980ba,Serval,lightning,66,4,The Seriousness of Breakfast
1ca003c5218411ee9b5328c2dd2980ba,Dan Heng,wind,66,1,River Flows in Spring
1ca003c5218411ee9b5328c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca003c6218411eead6a28c2dd2980ba,Seele,quantum,70,0,Sleep Like the Dead
1ca003c6218411eead6a28c2dd2980ba,Sushang,physical,70,1,Swordplay
1ca003c6218411eead6a28c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca003c6218411eead6a28c2dd2980ba,Trailblazer,fire,63,5,Landau's Choice
1ca003c6218411eead6a28c2dd2980ba,Clara,physical,63,0,Nowhere to Run
1ca003c6218411eead6a28c2dd2980ba,Tingyun,lightning,63,1,Dance! Dance! Dance!
1ca003c6218411eead6a28c2dd2980ba,Gepard,ice,62,0,Moment of Victory
1ca003c6218411eead6a28c2dd2980ba,Bronya,wind,61,0,Memories of the Past
1ca003c7218411eeb7de28c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1ca003c7218411eeb7de28c2dd2980ba,Bailu,lightning,70,0,Post-Op Conversation
1ca003c7218411eeb7de28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1ca003c7218411eeb7de28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003c7218411eeb7de28c2dd2980ba,Himeko,fire,70,0,Geniuses' Repose
1ca003c7218411eeb7de28c2dd2980ba,Tingyun,lightning,70,3,But the Battle Isn't Over
1ca003c7218411eeb7de28c2dd2980ba,Hook,fire,70,6,On the Fall of an Aeon
1ca003c7218411eeb7de28c2dd2980ba,Dan Heng,wind,70,3,Subscribe for More!
1ca003c8218411ee9ac328c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003c8218411ee9ac328c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca003c8218411ee9ac328c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1ca003c8218411ee9ac328c2dd2980ba,Asta,fire,70,4,Memories of the Past
1ca003c8218411ee9ac328c2dd2980ba,Sushang,physical,69,1,River Flows in Spring
1ca003c8218411ee9ac328c2dd2980ba,Serval,lightning,69,1,The Seriousness of Breakfast
1ca003c8218411ee9ac328c2dd2980ba,Silver Wolf,quantum,68,0,Before the Tutorial Mission Starts
1ca003c8218411ee9ac328c2dd2980ba,Trailblazer,fire,63,5,Trend of the Universal Market
1ca003c9218411ee887828c2dd2980ba,Bronya,wind,70,1,But the Battle Isn't Over
1ca003c9218411ee887828c2dd2980ba,Seele,quantum,80,6,In the Night
1ca003c9218411ee887828c2dd2980ba,Tingyun,lightning,70,6,Dance! Dance! Dance!
1ca003c9218411ee887828c2dd2980ba,Gepard,ice,70,3,Moment of Victory
1ca003c9218411ee887828c2dd2980ba,Natasha,physical,60,6,Perfect Timing
1ca003c9218411ee887828c2dd2980ba,Clara,physical,70,1,Something Irreplaceable
1ca003c9218411ee887828c2dd2980ba,Yanqing,ice,70,2,Cruising in the Stellar Sea
1ca003c9218411ee887828c2dd2980ba,Bailu,lightning,60,0,Time Waits for No One
1ca003ca218411ee89b828c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1ca003ca218411ee89b828c2dd2980ba,Seele,quantum,70,0,In the Night
1ca003ca218411ee89b828c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca003ca218411ee89b828c2dd2980ba,Pela,ice,70,0,Before the Tutorial Mission Starts
1ca003ca218411ee89b828c2dd2980ba,Dan Heng,wind,70,2,Cruising in the Stellar Sea
1ca003ca218411ee89b828c2dd2980ba,Trailblazer,fire,60,5,Day One of My New Life
1ca003ca218411ee89b828c2dd2980ba,Bailu,lightning,60,0,Time Waits for No One
1ca003ca218411ee89b828c2dd2980ba,Sushang,physical,60,6,
1ca003cb218411ee945a28c2dd2980ba,Trailblazer,fire,70,5,Texture of Memories
1ca003cb218411ee945a28c2dd2980ba,Yanqing,ice,70,0,River Flows in Spring
1ca003cb218411ee945a28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003cb218411ee945a28c2dd2980ba,Bronya,wind,70,0,Dance! Dance! Dance!
1ca003cb218411ee945a28c2dd2980ba,Tingyun,lightning,70,0,"Carve the Moon, Weave the Clouds"
1ca003cb218411ee945a28c2dd2980ba,Natasha,physical,70,1,Shared Feeling
1ca003cb218411ee945a28c2dd2980ba,Asta,fire,70,1,Planetary Rendezvous
1ca003cb218411ee945a28c2dd2980ba,March 7th,ice,70,1,We Are Wildfire
1ca003cc218411ee8d8f28c2dd2980ba,Trailblazer,fire,80,5,Moment of Victory
1ca003cc218411ee8d8f28c2dd2980ba,Seele,quantum,80,6,In the Night
1ca003cc218411ee8d8f28c2dd2980ba,Bronya,wind,71,1,But the Battle Isn't Over
1ca003cc218411ee8d8f28c2dd2980ba,Bailu,lightning,70,0,Time Waits for No One
1ca003cc218411ee8d8f28c2dd2980ba,Silver Wolf,quantum,70,2,Incessant Rain
1ca003cc218411ee8d8f28c2dd2980ba,Sampo,wind,70,5,Good Night and Sleep Well
1ca003cc218411ee8d8f28c2dd2980ba,Tingyun,lightning,60,3,
1ca003cc218411ee8d8f28c2dd2980ba,Pela,ice,60,6,Resolution Shines As Pearls of Sweat
1ca003cd218411eeb6b628c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003cd218411eeb6b628c2dd2980ba,Pela,ice,69,3,Loop
1ca003cd218411eeb6b628c2dd2980ba,Serval,lightning,69,6,The Seriousness of Breakfast
1ca003cd218411eeb6b628c2dd2980ba,Trailblazer,fire,68,5,Landau's Choice
1ca003cd218411eeb6b628c2dd2980ba,Seele,quantum,68,0,Cruising in the Stellar Sea
1ca003cd218411eeb6b628c2dd2980ba,Welt,imaginary,68,0,Incessant Rain
1ca003cd218411eeb6b628c2dd2980ba,Natasha,physical,68,4,Cornucopia
1ca003cd218411eeb6b628c2dd2980ba,Asta,fire,68,0,Memories of the Past
1ca003ce218411ee87a428c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1ca003ce218411ee87a428c2dd2980ba,Bailu,lightning,70,0,Quid Pro Quo
1ca003ce218411ee87a428c2dd2980ba,Gepard,ice,70,0,Moment of Victory
1ca003ce218411ee87a428c2dd2980ba,Seele,quantum,70,1,Cruising in the Stellar Sea
1ca003ce218411ee87a428c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003ce218411ee87a428c2dd2980ba,Sushang,physical,70,0,Swordplay
1ca003ce218411ee87a428c2dd2980ba,Tingyun,lightning,70,1,Past and Future
1ca003ce218411ee87a428c2dd2980ba,Pela,ice,70,6,Good Night and Sleep Well
1ca003cf218411eebace28c2dd2980ba,Yanqing,ice,70,0,Cruising in the Stellar Sea
1ca003cf218411eebace28c2dd2980ba,Clara,physical,70,0,Something Irreplaceable
1ca003cf218411eebace28c2dd2980ba,Sampo,wind,70,0,Good Night and Sleep Well
1ca003cf218411eebace28c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca003cf218411eebace28c2dd2980ba,Gepard,ice,67,0,Day One of My New Life
1ca003cf218411eebace28c2dd2980ba,Tingyun,lightning,64,1,"Carve the Moon, Weave the Clouds"
1ca003cf218411eebace28c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca003cf218411eebace28c2dd2980ba,Sushang,physical,60,1,
1ca003d0218411eea1e328c2dd2980ba,Seele,quantum,70,0,River Flows in Spring
1ca003d0218411eea1e328c2dd2980ba,Trailblazer,fire,68,5,Day One of My New Life
1ca003d0218411eea1e328c2dd2980ba,Silver Wolf,quantum,68,0,Before the Tutorial Mission Starts
1ca003d0218411eea1e328c2dd2980ba,Natasha,physical,65,0,Quid Pro Quo
1ca003d0218411eea1e328c2dd2980ba,Yanqing,ice,64,0,Cruising in the Stellar Sea
1ca003d0218411eea1e328c2dd2980ba,Gepard,ice,61,0,Landau's Choice
1ca003d0218411eea1e328c2dd2980ba,Bronya,wind,61,0,Meshing Cogs
1ca003d0218411eea1e328c2dd2980ba,Welt,imaginary,61,0,Eyes of the Prey
1ca003d1218411ee860a28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003d1218411ee860a28c2dd2980ba,Trailblazer,fire,66,5,Landau's Choice
1ca003d1218411ee860a28c2dd2980ba,Sushang,physical,66,4,Only Silence Remains
1ca003d1218411ee860a28c2dd2980ba,Yanqing,ice,65,0,Swordplay
1ca003d1218411ee860a28c2dd2980ba,Silver Wolf,quantum,65,0,Before the Tutorial Mission Starts
1ca003d1218411ee860a28c2dd2980ba,Serval,lightning,65,6,The Seriousness of Breakfast
1ca003d1218411ee860a28c2dd2980ba,Bailu,lightning,63,0,Post-Op Conversation
1ca003d1218411ee860a28c2dd2980ba,Tingyun,lightning,62,1,Dance! Dance! Dance!
1ca003d2218411ee999128c2dd2980ba,Yanqing,ice,70,0,Cruising in the Stellar Sea
1ca003d2218411ee999128c2dd2980ba,Seele,quantum,70,0,In the Night
1ca003d2218411ee999128c2dd2980ba,Trailblazer,fire,60,5,Landau's Choice
1ca003d2218411ee999128c2dd2980ba,Clara,physical,60,0,Something Irreplaceable
1ca003d2218411ee999128c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca003d2218411ee999128c2dd2980ba,Tingyun,lightning,60,1,Past and Future
1ca003d2218411ee999128c2dd2980ba,Pela,ice,60,6,Good Night and Sleep Well
1ca003d2218411ee999128c2dd2980ba,Natasha,physical,60,2,Post-Op Conversation
1ca003d3218411ee9dd828c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1ca003d3218411ee9dd828c2dd2980ba,Yanqing,ice,70,1,River Flows in Spring
1ca003d3218411ee9dd828c2dd2980ba,Seele,quantum,70,2,In the Night
1ca003d3218411ee9dd828c2dd2980ba,Bronya,wind,70,0,Planetary Rendezvous
1ca003d3218411ee9dd828c2dd2980ba,Tingyun,lightning,70,0,"Carve the Moon, Weave the Clouds"
1ca003d3218411ee9dd828c2dd2980ba,Natasha,physical,70,5,Post-Op Conversation
1ca003d3218411ee9dd828c2dd2980ba,Dan Heng,wind,70,6,Cruising in the Stellar Sea
1ca003d3218411ee9dd828c2dd2980ba,Silver Wolf,quantum,66,1,Before the Tutorial Mission Starts
1ca003d4218411eeb25428c2dd2980ba,Seele,quantum,70,0,River Flows in Spring
1ca003d4218411eeb25428c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003d4218411eeb25428c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca003d4218411eeb25428c2dd2980ba,Yanqing,ice,60,0,Cruising in the Stellar Sea
1ca003d4218411eeb25428c2dd2980ba,Clara,physical,60,0,Woof! Walk Time!
1ca003d4218411eeb25428c2dd2980ba,Gepard,ice,60,0,Trend of the Universal Market
1ca003d4218411eeb25428c2dd2980ba,Bronya,wind,60,0,"Carve the Moon, Weave the Clouds"
1ca003d4218411eeb25428c2dd2980ba,Tingyun,lightning,60,0,Dance! Dance! Dance!
1ca003d5218411ee81c428c2dd2980ba,Trailblazer,fire,70,5,Trend of the Universal Market
1ca003d5218411ee81c428c2dd2980ba,Yanqing,ice,70,1,Swordplay
1ca003d5218411ee81c428c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003d5218411ee81c428c2dd2980ba,Sushang,physical,70,2,Cruising in the Stellar Sea
1ca003d5218411ee81c428c2dd2980ba,Hook,fire,70,4,Woof! Walk Time!
1ca003d5218411ee81c428c2dd2980ba,Serval,lightning,70,4,The Seriousness of Breakfast
1ca003d5218411ee81c428c2dd2980ba,March 7th,ice,70,1,Day One of My New Life
1ca003d5218411ee81c428c2dd2980ba,Natasha,physical,61,3,Time Waits for No One
1c9f4083218411ee926028c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1c9f4083218411ee926028c2dd2980ba,Seele,quantum,70,0,River Flows in Spring
1c9f4083218411ee926028c2dd2980ba,Natasha,physical,69,6,Post-Op Conversation
1c9f4083218411ee926028c2dd2980ba,Sampo,wind,67,0,Good Night and Sleep Well
1c9f4083218411ee926028c2dd2980ba,Himeko,fire,60,1,Night on the Milky Way
1c9f4083218411ee926028c2dd2980ba,Sushang,physical,60,1,Darting Arrow
1c9f4083218411ee926028c2dd2980ba,Tingyun,lightning,60,1,Dance! Dance! Dance!
1c9f4083218411ee926028c2dd2980ba,Hook,fire,60,2,The Moles Welcome You
1ca003d6218411ee886228c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1ca003d6218411ee886228c2dd2980ba,Bailu,lightning,70,1,Time Waits for No One
1ca003d6218411ee886228c2dd2980ba,Jing Yuan,lightning,70,6,Before Dawn
1ca003d6218411ee886228c2dd2980ba,Gepard,ice,70,4,Moment of Victory
1ca003d6218411ee886228c2dd2980ba,Seele,quantum,70,6,In the Night
1ca003d6218411ee886228c2dd2980ba,Bronya,wind,70,0,But the Battle Isn't Over
1ca003d6218411ee886228c2dd2980ba,Silver Wolf,quantum,70,6,Incessant Rain
1ca003d6218411ee886228c2dd2980ba,Tingyun,lightning,70,6,Dance! Dance! Dance!
1ca003d7218411eebc6e28c2dd2980ba,Silver Wolf,quantum,68,1,Before the Tutorial Mission Starts
1ca003d7218411eebc6e28c2dd2980ba,Sushang,physical,68,1,River Flows in Spring
1ca003d7218411eebc6e28c2dd2980ba,Tingyun,lightning,68,1,Dance! Dance! Dance!
1ca003d7218411eebc6e28c2dd2980ba,Serval,lightning,68,6,The Seriousness of Breakfast
1ca003d7218411eebc6e28c2dd2980ba,Natasha,physical,65,4,Quid Pro Quo
1ca003d7218411eebc6e28c2dd2980ba,Dan Heng,wind,65,6,Cruising in the Stellar Sea
1ca003d7218411eebc6e28c2dd2980ba,Gepard,ice,64,0,Moment of Victory
1ca003d7218411eebc6e28c2dd2980ba,Trailblazer,fire,62,5,Day One of My New Life
1ca003d8218411eebe1a28c2dd2980ba,Seele,quantum,70,0,In the Night
1ca003d8218411eebe1a28c2dd2980ba,Welt,imaginary,70,0,Good Night and Sleep Well
1ca003d8218411eebe1a28c2dd2980ba,Trailblazer,fire,60,5,Day One of My New Life
1ca003d8218411eebe1a28c2dd2980ba,Bailu,lightning,60,0,Post-Op Conversation
1ca003d8218411eebe1a28c2dd2980ba,Bronya,wind,60,0,Past and Future
1ca003d8218411eebe1a28c2dd2980ba,Sushang,physical,60,1,Cruising in the Stellar Sea
1ca003d8218411eebe1a28c2dd2980ba,Natasha,physical,60,6,Quid Pro Quo
1ca003d8218411eebe1a28c2dd2980ba,Serval,lightning,60,1,Night on the Milky Way
1ca003d9218411ee8cfc28c2dd2980ba,Trailblazer,fire,70,5,We Are Wildfire
1ca003d9218411ee8cfc28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003d9218411ee8cfc28c2dd2980ba,Sushang,physical,70,5,Cruising in the Stellar Sea
1ca003d9218411ee8cfc28c2dd2980ba,Tingyun,lightning,70,1,Dance! Dance! Dance!
1ca003d9218411ee8cfc28c2dd2980ba,Qingque,quantum,70,1,The Seriousness of Breakfast
1ca003d9218411ee8cfc28c2dd2980ba,Natasha,physical,70,0,Quid Pro Quo
1ca003d9218411ee8cfc28c2dd2980ba,Dan Heng,wind,70,4,River Flows in Spring
1ca003d9218411ee8cfc28c2dd2980ba,Pela,ice,60,0,Eyes of the Prey
1ca003db218411ee8c2d28c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca003db218411ee8c2d28c2dd2980ba,Bailu,lightning,70,0,Shared Feeling
1ca003db218411ee8c2d28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1ca003db218411ee8c2d28c2dd2980ba,Seele,quantum,70,0,Only Silence Remains
1ca003db218411ee8c2d28c2dd2980ba,Silver Wolf,quantum,67,0,Before the Tutorial Mission Starts
1ca003db218411ee8c2d28c2dd2980ba,Gepard,ice,60,1,Amber
1ca003db218411ee8c2d28c2dd2980ba,Sushang,physical,60,3,Return to Darkness
1ca003db218411ee8c2d28c2dd2980ba,Tingyun,lightning,60,1,Chorus
1ca003dc218411ee92f928c2dd2980ba,Trailblazer,fire,70,5,
1ca003dc218411ee92f928c2dd2980ba,Jing Yuan,lightning,70,1,Today Is Another Peaceful Day
1ca003dc218411ee92f928c2dd2980ba,Clara,physical,70,1,On the Fall of an Aeon
1ca003dc218411ee92f928c2dd2980ba,Seele,quantum,70,0,Swordplay
1ca003dc218411ee92f928c2dd2980ba,Gepard,ice,60,0,Trend of the Universal Market
1ca003dc218411ee92f928c2dd2980ba,Bronya,wind,60,0,Past and Future
1ca003dc218411ee92f928c2dd2980ba,Tingyun,lightning,60,1,Dance! Dance! Dance!
1ca003dc218411ee92f928c2dd2980ba,Pela,ice,60,6,Resolution Shines As Pearls of Sweat
1ca003dd218411eebc2928c2dd2980ba,Jing Yuan,lightning,70,0,The Birth of the Self
1ca003dd218411eebc2928c2dd2980ba,Clara,physical,70,0,The Moles Welcome You
1ca003dd218411eebc2928c2dd2980ba,Dan Heng,wind,63,1,Swordplay
1ca003dd218411eebc2928c2dd2980ba,Trailblazer,fire,60,5,Day One of My New Life
1ca003dd218411eebc2928c2dd2980ba,Bailu,lightning,60,0,Post-Op Conversation
1ca003dd218411eebc2928c2dd2980ba,Bronya,wind,60,0,Past and Future
1ca003dd218411eebc2928c2dd2980ba,Welt,imaginary,60,0,Good Night and Sleep Well
1ca003dd218411eebc2928c2dd2980ba,Tingyun,lightning,60,4,Dance! Dance! Dance!
1ca003de218411eeb83d28c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca003de218411eeb83d28c2dd2980ba,Bailu,lightning,70,0,Quid Pro Quo
1ca003de218411eeb83d28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca003de218411eeb83d28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca003de218411eeb83d28c2dd2980ba,Himeko,fire,70,1,Make the World Clamor
1ca003de218411eeb83d28c2dd2980ba,Sushang,physical,70,3,Swordplay
1ca003de218411eeb83d28c2dd2980ba,Tingyun,lightning,70,6,Planetary Rendezvous
1ca003de218411eeb83d28c2dd2980ba,Qingque,quantum,70,3,The Seriousness of Breakfast
1ca02a95218411eebd0d28c2dd2980ba,Gepard,ice,70,0,Landau's Choice
1ca02a95218411eebd0d28c2dd2980ba,Jing Yuan,lightning,69,0,The Seriousness of Breakfast
1ca02a95218411eebd0d28c2dd2980ba,Sushang,physical,69,1,Cruising in the Stellar Sea
1ca02a95218411eebd0d28c2dd2980ba,Qingque,quantum,69,0,Geniuses' Repose
1ca02a95218411eebd0d28c2dd2980ba,Dan Heng,wind,69,1,Sleep Like the Dead
1ca02a95218411eebd0d28c2dd2980ba,Tingyun,lightning,68,1,Dance! Dance! Dance!
1ca02a95218411eebd0d28c2dd2980ba,Sampo,wind,67,1,Eyes of the Prey
1ca02a95218411eebd0d28c2dd2980ba,Trailblazer,fire,65,4,We Are Wildfire
1ca02a96218411eeafcf28c2dd2980ba,Yanqing,ice,70,0,
1ca02a96218411eeafcf28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1ca02a96218411eeafcf28c2dd2980ba,Gepard,ice,70,0,Landau's Choice
1ca02a96218411eeafcf28c2dd2980ba,Seele,quantum,70,0,Swordplay
1ca02a96218411eeafcf28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02a96218411eeafcf28c2dd2980ba,Tingyun,lightning,70,3,Dance! Dance! Dance!
1ca02a96218411eeafcf28c2dd2980ba,Natasha,physical,70,0,Post-Op Conversation
